image_path,mask_path,totalsegmentator_folder,kind
/radraid/pteng/Totalsegmentator_dataset/s0798/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0798/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0798/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0530/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0530/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0530/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0607/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0607/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0607/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0708/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0708/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0708/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1066/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1066/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1066/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0310/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0310/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0310/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0418/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0418/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0418/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0916/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0916/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0916/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1079/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1079/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1079/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0304/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0304/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0304/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0468/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0468/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0468/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0059/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0059/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0059/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0939/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0939/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0939/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0494/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0494/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0494/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0553/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0553/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0553/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0959/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0959/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0959/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0499/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0499/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0499/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0551/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0551/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0551/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0480/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0480/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0480/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0401/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0401/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0401/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0746/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0746/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0746/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0694/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0694/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0694/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0342/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0342/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0342/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0371/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0371/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0371/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1189/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1189/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1189/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0257/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0257/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0257/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1285/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1285/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1285/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0470/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0470/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0470/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0152/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0152/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0152/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0811/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0811/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0811/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1270/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1270/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1270/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0954/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0954/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0954/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0581/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0581/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0581/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0890/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0890/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0890/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0898/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0898/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0898/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0433/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0433/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0433/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0816/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0816/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0816/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0061/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0061/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0061/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0542/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0542/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0542/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0583/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0583/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0583/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0950/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0950/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0950/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0382/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0382/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0382/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1028/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1028/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1028/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0283/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0283/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0283/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0693/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0693/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0693/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1069/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1069/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1069/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0940/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0940/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0940/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0836/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0836/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0836/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1111/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1111/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1111/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0045/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0045/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0045/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1100/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1100/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1100/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0895/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0895/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0895/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0743/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0743/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0743/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0506/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0506/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0506/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1158/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1158/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1158/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0256/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0256/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0256/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0013/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0013/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0013/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0098/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0098/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0098/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0238/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0238/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0238/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0624/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0624/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0624/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0989/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0989/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0989/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0737/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0737/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0737/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0168/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0168/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0168/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1107/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1107/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1107/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0363/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0363/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0363/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0735/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0735/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0735/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1000/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1000/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1000/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0670/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0670/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0670/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0765/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0765/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0765/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1192/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1192/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1192/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1144/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1144/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1144/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1245/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1245/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1245/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1271/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1271/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1271/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0915/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0915/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0915/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0626/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0626/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0626/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0509/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0509/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0509/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0600/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0600/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0600/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0194/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0194/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0194/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0252/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0252/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0252/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0721/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0721/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0721/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1060/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1060/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1060/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0582/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0582/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0582/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1172/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1172/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1172/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1323/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1323/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1323/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1094/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1094/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1094/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0665/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0665/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0665/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0399/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0399/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0399/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1197/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1197/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1197/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0471/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0471/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0471/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0247/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0247/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0247/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0776/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0776/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0776/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0394/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0394/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0394/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0788/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0788/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0788/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1128/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1128/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1128/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1341/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1341/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1341/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0710/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0710/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0710/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0316/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0316/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0316/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0400/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0400/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0400/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0619/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0619/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0619/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0845/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0845/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0845/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0578/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0578/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0578/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0573/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0573/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0573/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1201/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1201/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1201/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0734/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0734/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0734/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0775/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0775/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0775/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0277/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0277/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0277/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1176/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1176/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1176/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0357/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0357/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0357/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0261/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0261/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0261/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0793/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0793/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0793/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1274/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1274/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1274/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1068/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1068/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1068/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0184/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0184/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0184/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0171/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0171/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0171/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0654/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0654/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0654/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1162/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1162/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1162/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0145/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0145/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0145/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0723/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0723/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0723/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0327/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0327/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0327/segmentations,train
